observation_id,date,time,species_guess,scientific_name,rank,taxon_id,coordinates,place,lat_lon,grade,user
269043830,4/5/2025,2025-04-05T09:02:00-06:00,Stony Corals,Scleractinia,order,47532,"[-84.669785659, 9.7037253076]","Provincia de Puntarenas, Garabito, Costa Rica","9.7037253076,-84.669785659",needs_id,d_gonzalez
268166797,3/23/2025,2025-03-23T13:29:00-06:00,Spotted Rose Snapper,Lutjanus guttatus,species,104857,"[-84.6698285746, 9.7052270027]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052270027,-84.6698285746",research,d_gonzalez
268166796,3/23/2025,2025-03-23T13:23:00-06:00,Starry Grouper,Epinephelus labriformis,species,67529,"[-84.6698285746, 9.7052270027]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052270027,-84.6698285746",research,d_gonzalez
268166792,3/23/2025,2025-03-23T13:11:00-06:00,White-spotted Puffer,Arothron hispidus,species,144017,"[-84.6698285746, 9.7052270027]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052270027,-84.6698285746",research,d_gonzalez
268166791,3/23/2025,2025-03-23T12:56:00-06:00,Brittle Stars,Ophiuroidea,class,48836,"[-84.6698285746, 9.7052270027]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052270027,-84.6698285746",needs_id,d_gonzalez
268166790,3/23/2025,2025-03-23T12:56:00-06:00,Axinellidae,Axinellidae,family,131769,"[-84.6698285746, 9.7052270027]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052270027,-84.6698285746",needs_id,d_gonzalez
268166785,3/23/2025,2025-03-23T11:19:00-06:00,Zoantharians,Zoantharia,order,51198,"[-84.6698285746, 9.7052270027]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052270027,-84.6698285746",needs_id,d_gonzalez
268166784,3/23/2025,2025-03-23T11:28:00-06:00,Cortez Angelfish,Pomacanthus zonipectus,species,110022,"[-84.6698285746, 9.7052270027]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052270027,-84.6698285746",research,d_gonzalez
268166783,3/23/2025,2025-03-23T11:19:00-06:00,Filtering Sea Cucumbers,Dendrochirotida,order,49482,"[-84.6698285746, 9.7052270027]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052270027,-84.6698285746",needs_id,d_gonzalez
268166779,3/23/2025,2025-03-23T11:18:00-06:00,Pacifigorgia,Pacifigorgia,genus,195539,"[-84.6698285746, 9.7052270027]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052270027,-84.6698285746",needs_id,d_gonzalez
268166778,3/23/2025,2025-03-23T10:55:00-06:00,Filtering Sea Cucumbers,Dendrochirotida,order,49482,"[-84.6698285746, 9.7052270027]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052270027,-84.6698285746",needs_id,d_gonzalez
268166777,3/23/2025,2025-03-23T10:51:00-06:00,Rose Flower Urchin,Toxopneustes roseus,species,195811,"[-84.6698285746, 9.7052270027]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052270027,-84.6698285746",needs_id,d_gonzalez
268166775,3/23/2025,2025-03-23T10:47:00-06:00,Stony Corals,Scleractinia,order,47532,"[-84.6698285746, 9.7052270027]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052270027,-84.6698285746",needs_id,d_gonzalez
268166774,3/23/2025,2025-03-23T10:45:00-06:00,Tailspot cardinalfish,Apogon dovii,species,94397,"[-84.6698285746, 9.7052270027]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052270027,-84.6698285746",research,d_gonzalez
268166772,3/23/2025,2025-03-23T10:44:00-06:00,Needle Sea Urchin,Diadema mexicanum,species,83298,"[-84.6698285746, 9.7052270027]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052270027,-84.6698285746",needs_id,d_gonzalez
268166768,3/23/2025,2025-03-23T10:44:00-06:00,Panamic Arrow Crab,Stenorhynchus debilis,species,195311,"[-84.6698285746, 9.7052270027]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052270027,-84.6698285746",needs_id,d_gonzalez
268166767,3/23/2025,2025-03-23T10:36:00-06:00,Pavona gigantea,Pavona gigantea,species,108980,"[-84.6698285746, 9.7052270027]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052270027,-84.6698285746",needs_id,d_gonzalez
268166766,3/22/2025,2025-03-22T14:47:00-06:00,Cortez Angelfish,Pomacanthus zonipectus,species,110022,"[-84.6697642016, 9.7030907881]","Provincia de Puntarenas, Garabito, Costa Rica","9.7030907881,-84.6697642016",research,d_gonzalez
268166764,3/22/2025,2025-03-22T14:47:00-06:00,Three-banded Butterflyfish,Chaetodon humeralis,species,55534,"[-84.6697642016, 9.7030907881]","Provincia de Puntarenas, Garabito, Costa Rica","9.7030907881,-84.6697642016",research,d_gonzalez
268166763,3/22/2025,2025-03-22T14:01:00-06:00,Wrasses and Parrotfishes,Labridae,family,49284,"[-84.6697642016, 9.7030907881]","Provincia de Puntarenas, Garabito, Costa Rica","9.7030907881,-84.6697642016",needs_id,d_gonzalez
268166761,3/22/2025,2025-03-22T14:46:00-06:00,Panamic Porkfish,Anisotremus taeniatus,species,94136,"[-84.6697642016, 9.7030907881]","Provincia de Puntarenas, Garabito, Costa Rica","9.7030907881,-84.6697642016",research,d_gonzalez
268166760,3/23/2025,2025-03-23T19:05:00-06:00,Green Spiny Lobster,Panulirus gracilis,species,108357,"[-84.6698665908, 9.7053733722]","Garabito, CR-PU, CR","9.7053733722,-84.6698665908",needs_id,d_gonzalez
268166759,3/23/2025,2025-03-23T19:05:00-06:00,Octocorals,Octocorallia,subclass,340493,"[-84.6697329437, 9.7052754429]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052754429,-84.6697329437",needs_id,d_gonzalez
268166757,3/23/2025,2025-03-23T19:05:00-06:00,Longspined Porcupinefish,Diodon holocanthus,species,49269,"[-84.6697329437, 9.7052754429]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052754429,-84.6697329437",research,d_gonzalez
268166754,3/23/2025,2025-03-23T19:05:00-06:00,Longspined Porcupinefish,Diodon holocanthus,species,49269,"[-84.6697329437, 9.7052754429]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052754429,-84.6697329437",research,d_gonzalez
268166753,3/23/2025,2025-03-23T19:05:00-06:00,Blue-spotted Cornetfish,Fistularia commersonii,species,57399,"[-84.6697329437, 9.7052754429]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052754429,-84.6697329437",research,d_gonzalez
268166752,3/23/2025,2025-03-23T19:05:00-06:00,Bluntspine Blenny,Acanthemblemaria exilispinus,species,93031,"[-84.6697329437, 9.7052754429]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052754429,-84.6697329437",research,d_gonzalez
268166751,3/23/2025,2025-03-23T19:05:00-06:00,Thorny Oysters,Spondylus,genus,123464,"[-84.6697329437, 9.7052754429]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052754429,-84.6697329437",needs_id,d_gonzalez
268166750,3/23/2025,2025-03-23T19:05:00-06:00,Agassiz's Chromodorid,Felimare agassizii,species,437705,"[-84.6697329437, 9.7052754429]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052754429,-84.6697329437",research,d_gonzalez
268166748,3/23/2025,2025-03-23T19:05:00-06:00,Needle Sea Urchin,Diadema mexicanum,species,83298,"[-84.6697329437, 9.7052754429]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052754429,-84.6697329437",needs_id,d_gonzalez
268166747,3/23/2025,2025-03-23T19:05:00-06:00,Thorny Oysters,Spondylus,genus,123464,"[-84.6697329437, 9.7052754429]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052754429,-84.6697329437",needs_id,d_gonzalez
268166746,3/23/2025,2025-03-23T19:05:00-06:00,Thorny Oysters,Spondylus,genus,123464,"[-84.6697329437, 9.7052754429]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052754429,-84.6697329437",needs_id,d_gonzalez
268166745,3/23/2025,2025-03-23T19:05:00-06:00,Brown Gorgonian,Muricea fruticosa,species,485384,"[-84.6697329437, 9.7052754429]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052754429,-84.6697329437",needs_id,d_gonzalez
268166744,3/23/2025,2025-03-23T19:05:00-06:00,Muricea,Muricea,genus,132267,"[-84.6697329437, 9.7052754429]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052754429,-84.6697329437",needs_id,d_gonzalez
268166743,3/23/2025,2025-03-23T19:05:00-06:00,Silver Gray Grunt,Anisotremus caesius,species,94129,"[-84.6697329437, 9.7052754429]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052754429,-84.6697329437",research,d_gonzalez
268166742,3/23/2025,2025-03-23T19:05:00-06:00,Brittle Stars,Ophiuroidea,class,48836,"[-84.6697329437, 9.7052754429]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052754429,-84.6697329437",needs_id,d_gonzalez
268166740,3/23/2025,2025-03-23T19:05:00-06:00,Filtering Sea Cucumbers,Dendrochirotida,order,49482,"[-84.6697329437, 9.7052754429]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052754429,-84.6697329437",needs_id,d_gonzalez
268166739,3/23/2025,2025-03-23T19:05:00-06:00,Mottled Soapfish,Rypticus bicolor,species,111903,"[-84.6697329437, 9.7052754429]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052754429,-84.6697329437",needs_id,d_gonzalez
268166738,3/23/2025,2025-03-23T19:05:00-06:00,Pyramid Sea Star,Pharia pyramidata,species,344899,"[-84.6697329437, 9.7052754429]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052754429,-84.6697329437",research,d_gonzalez
268166736,3/23/2025,2025-03-23T19:05:00-06:00,Blue Sea Star,Phataria unifascialis,species,195833,"[-84.6697329437, 9.7052754429]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052754429,-84.6697329437",needs_id,d_gonzalez
268166735,3/23/2025,2025-03-23T19:05:00-06:00,Green Spiny Lobster,Panulirus gracilis,species,108357,"[-84.6697329437, 9.7052754429]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052754429,-84.6697329437",needs_id,d_gonzalez
268166734,3/23/2025,2025-03-23T19:05:00-06:00,Axinellidae,Axinellidae,family,131769,"[-84.6697329437, 9.7052754429]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052754429,-84.6697329437",needs_id,d_gonzalez
268166733,3/23/2025,2025-03-23T19:05:00-06:00,Thorny Oysters,Spondylus,genus,123464,"[-84.6697329437, 9.7052754429]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052754429,-84.6697329437",needs_id,d_gonzalez
268166732,3/23/2025,2025-03-23T19:05:00-06:00,Stone Scorpionfish,Scorpaena mystes,species,112345,"[-84.6697329437, 9.7052754429]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052754429,-84.6697329437",research,d_gonzalez
268166730,3/23/2025,2025-03-23T19:05:00-06:00,Feather Duster Worms,Sabellidae,family,49282,"[-84.6697329437, 9.7052754429]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052754429,-84.6697329437",needs_id,d_gonzalez
268166727,3/23/2025,2025-03-23T19:05:00-06:00,Pacific Graysby,Cephalopholis panamensis,species,97000,"[-84.6697329437, 9.7052754429]","Provincia de Puntarenas, Garabito, Costa Rica","9.7052754429,-84.6697329437",research,d_gonzalez
268166725,3/23/2025,2025-03-23T19:05:00-06:00,Brown Sea Cucumber,Isostichopus fuscus,species,195747,"[-84.7630297395, 9.6043993705]","Puntarenas, CR","9.6043993705,-84.7630297395",research,d_gonzalez
268166724,3/22/2025,2025-03-22T14:01:00-06:00,Pacific Yellowfin Mojarra,Gerres simillimus,species,187420,"[-84.6697642016, 9.7030907881]","Provincia de Puntarenas, Garabito, Costa Rica","9.7030907881,-84.6697642016",needs_id,d_gonzalez
268166722,3/22/2025,2025-03-22T14:01:00-06:00,Hancock's Blenny,Acanthemblemaria hancocki,species,93032,"[-84.6697642016, 9.7030907881]","Provincia de Puntarenas, Garabito, Costa Rica","9.7030907881,-84.6697642016",research,d_gonzalez
268166721,3/22/2025,2025-03-22T14:01:00-06:00,Zoantharians,Zoantharia,order,51198,"[-84.6697642016, 9.7030907881]","Provincia de Puntarenas, Garabito, Costa Rica","9.7030907881,-84.6697642016",needs_id,d_gonzalez
268166720,3/22/2025,2025-03-22T14:01:00-06:00,Hancock's Blenny,Acanthemblemaria hancocki,species,93032,"[-84.6697642016, 9.7030907881]","Provincia de Puntarenas, Garabito, Costa Rica","9.7030907881,-84.6697642016",research,d_gonzalez
268166719,3/22/2025,2025-03-22T14:01:00-06:00,Demosponges,Demospongiae,class,57736,"[-84.6697642016, 9.7030907881]","Provincia de Puntarenas, Garabito, Costa Rica","9.7030907881,-84.6697642016",needs_id,d_gonzalez
268166718,3/22/2025,2025-03-22T14:01:00-06:00,Snowflake Coral,Carijoa riisei,species,51012,"[-84.6697642016, 9.7030907881]","Provincia de Puntarenas, Garabito, Costa Rica","9.7030907881,-84.6697642016",needs_id,d_gonzalez
268166717,3/22/2025,2025-03-22T14:01:00-06:00,Feather Duster Worms,Sabellidae,family,49282,"[-84.6697642016, 9.7030907881]","Provincia de Puntarenas, Garabito, Costa Rica","9.7030907881,-84.6697642016",needs_id,d_gonzalez
268166716,3/22/2025,2025-03-22T14:01:00-06:00,Needle Sea Urchin,Diadema mexicanum,species,83298,"[-84.6697642016, 9.7030907881]","Provincia de Puntarenas, Garabito, Costa Rica","9.7030907881,-84.6697642016",needs_id,d_gonzalez
268166715,3/22/2025,2025-03-22T14:01:00-06:00,Christmas Tree Hydroid,Pennaria disticha,species,195464,"[-84.6697642016, 9.7030907881]","Provincia de Puntarenas, Garabito, Costa Rica","9.7030907881,-84.6697642016",needs_id,d_gonzalez
268166713,3/22/2025,2025-03-22T14:01:00-06:00,Rhopalaea birkelandi,Rhopalaea birkelandi,species,338499,"[-84.6697642016, 9.7030907881]","Provincia de Puntarenas, Garabito, Costa Rica","9.7030907881,-84.6697642016",needs_id,d_gonzalez
260095268,1/12/2025,2025-01-12T11:52:00-06:00,Bluefin Trevally,Caranx melampygus,species,123690,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",research,d_gonzalez
260095267,1/12/2025,2025-01-12T11:53:00-06:00,Feather Duster Worms,Sabellidae,family,49282,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",needs_id,d_gonzalez
260095266,1/12/2025,2025-01-12T11:51:00-06:00,Rockmover Wrasse,Novaculichthys taeniourus,species,63597,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",research,d_gonzalez
260095265,1/12/2025,2025-01-12T11:49:00-06:00,Yellow Snapper,Lutjanus argentiventris,species,47293,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",research,d_gonzalez
260095264,1/12/2025,2025-01-12T11:49:00-06:00,Bluefin Trevally,Caranx melampygus,species,123690,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",research,d_gonzalez
260095263,1/12/2025,2025-01-12T11:49:00-06:00,Leather Bass,Dermatolepis dermatolepis,species,83293,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",needs_id,d_gonzalez
260095262,1/12/2025,2025-01-12T11:45:00-06:00,Leopard Round Stingray,Urobatis pardalis,species,607552,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",research,d_gonzalez
260095261,1/12/2025,2025-01-12T11:35:00-06:00,King Angelfish,Holacanthus passer,species,56797,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",research,d_gonzalez
260095260,1/12/2025,2025-01-12T11:34:00-06:00,Redlip Parrotfish,Scarus rubroviolaceus,species,83297,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",needs_id,d_gonzalez
260095257,1/12/2025,2025-01-12T11:34:00-06:00,King Angelfish,Holacanthus passer,species,56797,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",research,d_gonzalez
260095256,1/12/2025,2025-01-12T11:31:00-06:00,Yellowfin Surgeonfish,Acanthurus xanthopterus,species,132366,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",research,d_gonzalez
260095252,1/12/2025,2025-01-12T11:31:00-06:00,Yellowfin Surgeonfish,Acanthurus xanthopterus,species,132366,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",research,d_gonzalez
260095250,1/12/2025,2025-01-12T11:31:00-06:00,Blue-barred Parrotfish,Scarus ghobban,species,84175,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",research,d_gonzalez
260095249,1/12/2025,2025-01-12T11:31:00-06:00,Yellow Snapper,Lutjanus argentiventris,species,47293,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",research,d_gonzalez
260095246,1/12/2025,2025-01-12T11:28:00-06:00,Heteroconger,Heteroconger,genus,88872,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",needs_id,d_gonzalez
260095245,1/12/2025,2025-01-12T11:26:00-06:00,Panamic Porkfish,Anisotremus taeniatus,species,94136,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",research,d_gonzalez
260095243,1/12/2025,2025-01-12T10:33:00-06:00,Razor Surgeonfish,Prionurus laticlavius,species,56772,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",research,d_gonzalez
260095241,1/12/2025,2025-01-12T10:32:00-06:00,Giant Damselfish,Microspathodon dorsalis,species,105832,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",research,d_gonzalez
260095240,1/12/2025,2025-01-12T10:32:00-06:00,Spotted Porcupinefish,Diodon hystrix,species,52313,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",research,d_gonzalez
260095239,1/12/2025,2025-01-12T10:31:00-06:00,Blue-and-gold Snapper,Lutjanus viridis,species,104862,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",research,d_gonzalez
260095238,1/12/2025,2025-01-12T10:31:00-06:00,Razor Surgeonfish,Prionurus laticlavius,species,56772,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",research,d_gonzalez
260095237,1/12/2025,2025-01-12T10:29:00-06:00,Spotted Porcupinefish,Diodon hystrix,species,52313,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",research,d_gonzalez
260095235,1/12/2025,2025-01-12T10:26:00-06:00,Needle Sea Urchin,Diadema mexicanum,species,83298,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",needs_id,d_gonzalez
260095234,1/12/2025,2025-01-12T10:20:00-06:00,Blue-and-gold Snapper,Lutjanus viridis,species,104862,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",research,d_gonzalez
260095233,1/12/2025,2025-01-12T10:20:00-06:00,Blue-spotted Bristletooth,Ctenochaetus marginatus,species,123528,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",research,d_gonzalez
260095231,1/12/2025,2025-01-12T10:19:00-06:00,Orangeside Triggerfish,Sufflamen verres,species,57295,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",research,d_gonzalez
260095230,1/12/2025,2025-01-12T10:18:00-06:00,Mexican Hogfish,Bodianus diplotaenia,species,57333,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",research,d_gonzalez
260095229,1/12/2025,2025-01-12T10:15:00-06:00,Yellowfin Surgeonfish,Acanthurus xanthopterus,species,132366,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",needs_id,d_gonzalez
260095228,1/12/2025,2025-01-12T10:13:00-06:00,Chestnut Moray,Gymnothorax castaneus,species,85113,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",research,d_gonzalez
260095227,1/12/2025,2025-01-12T11:56:00-06:00,Lisa's Mantis Shrimp,Lysiosquilla lisa,species,1474794,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",needs_id,d_gonzalez
260095226,1/12/2025,2025-01-12T11:51:00-06:00,Stone Scorpionfish,Scorpaena mystes,species,112345,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",needs_id,d_gonzalez
260095224,1/12/2025,2025-01-12T11:41:00-06:00,Octopuses,Octopoda,order,47458,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",needs_id,d_gonzalez
260095223,1/12/2025,2025-01-12T11:44:00-06:00,Leopard Round Stingray,Urobatis pardalis,species,607552,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",research,d_gonzalez
260095221,1/12/2025,2025-01-12T11:40:00-06:00,Leopard Round Stingray,Urobatis pardalis,species,607552,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",research,d_gonzalez
260095220,1/12/2025,2025-01-12T11:37:00-06:00,Tubulariidae,Tubulariidae,family,48920,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",needs_id,d_gonzalez
