observation_id,date,time,species_guess,taxon_id,coordinates,place,lat_lon,grade,user,kingdom,phylum,class,order,family,genus,scientific_name,rank
281278145,4/29/2025,2025-04-29T16:12:00-05:00,Atlantic Sea Plumes,496338,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez,Animalia,Cnidaria,Octocorallia,Malacalcyonacea,Gorgoniidae,Antillogorgia,Antillogorgia,genus
281278144,4/29/2025,2025-04-29T16:08:00-05:00,Angular Sea Whip,134147,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Cnidaria,Octocorallia,Malacalcyonacea,Pterogorgiidae,Pterogorgia,Pterogorgia anceps,species
281278142,4/29/2025,2025-04-29T15:14:00-05:00,Banded Coral Shrimp,121669,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Arthropoda,Malacostraca,Decapoda,Stenopodidae,Stenopus,Stenopus hispidus,species
281278137,4/29/2025,2025-04-29T15:13:00-05:00,Magnificent Feather Duster Worm,131132,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Sabellastarte,Sabellastarte magnifica,species
281278136,4/29/2025,2025-04-29T15:12:00-05:00,Chocolate Chip Sea Cucumber,128128,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez,Animalia,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Isostichopus,Isostichopus badionotus,species
281278135,4/29/2025,2025-04-29T15:12:00-05:00,Lamarck's Sheet Coral,93527,"[-82.2224064967, 9.2175916249]",Panama,"9.2175916249,-82.2224064967",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Agariciidae,Agaricia,Agaricia lamarcki,species
281278134,4/29/2025,2025-04-29T15:11:00-05:00,Snowflake Coral,51012,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Cnidaria,Octocorallia,Malacalcyonacea,Carijoidae,Carijoa,Carijoa riisei,species
281278133,4/29/2025,2025-04-29T15:10:00-05:00,Scrawled Cowfish,49925,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Chordata,Teleostei,Tetraodontiformes,Ostraciidae,Acanthostracion,Acanthostracion quadricornis,species
281278132,4/29/2025,2025-04-29T15:09:00-05:00,Grey Angelfish,49427,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Chordata,Teleostei,Acanthuriformes,Pomacanthidae,Pomacanthus,Pomacanthus arcuatus,species
281278126,4/29/2025,2025-04-29T15:09:00-05:00,Sponge Brittle Star,128860,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Ophiotrichidae,Ophiothrix,Ophiothrix suensonii,species
281278125,4/29/2025,2025-04-29T15:08:00-05:00,Yellowline Arrow Crab,128121,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Arthropoda,Malacostraca,Decapoda,Inachoididae,Stenorhynchus,Stenorhynchus seticornis,species
281278124,4/29/2025,2025-04-29T15:08:00-05:00,Pederson Cleaner Shrimp,495701,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Ancylomenes,Ancylomenes pedersoni,species
281278119,4/29/2025,2025-04-29T15:06:00-05:00,Rough File Clam,984479,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Mollusca,Bivalvia,Limida,Limidae,Ctenoides,Ctenoides scaber,species
281278118,4/29/2025,2025-04-29T15:07:00-05:00,Common Lionfish,47280,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Chordata,Teleostei,Perciformes,Scorpaenidae,Pterois,Pterois volitans,species
281278117,4/29/2025,2025-04-29T15:06:00-05:00,Porcelain Crabs,47805,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez,Animalia,Arthropoda,Malacostraca,Decapoda,Porcellanidae,,Porcellanidae,family
281278109,4/29/2025,2025-04-29T15:05:00-05:00,Scrawled Cowfish,49925,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Chordata,Teleostei,Tetraodontiformes,Ostraciidae,Acanthostracion,Acanthostracion quadricornis,species
281278108,4/29/2025,2025-04-29T15:04:00-05:00,Mahogany Snapper,131387,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Chordata,Teleostei,Eupercaria incertae sedis,Lutjanidae,Lutjanus,Lutjanus mahogoni,species
281278105,4/29/2025,2025-04-29T15:04:00-05:00,Four-eyed Butterflyfish,52956,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Chordata,Teleostei,Acanthuriformes,Chaetodontidae,Chaetodon,Chaetodon capistratus,species
281278102,4/29/2025,2025-04-29T15:04:00-05:00,Greater Star Coral,106051,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Montastraeidae,Montastraea,Montastraea cavernosa,species
281278101,4/29/2025,2025-04-29T15:03:00-05:00,Rough File Clam,984479,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Mollusca,Bivalvia,Limida,Limidae,Ctenoides,Ctenoides scaber,species
281278100,4/29/2025,2025-04-29T15:03:00-05:00,Yellowline Arrow Crab,128121,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Arthropoda,Malacostraca,Decapoda,Inachoididae,Stenorhynchus,Stenorhynchus seticornis,species
281278094,4/29/2025,2025-04-29T15:02:00-05:00,Split-crown Feather Duster,128113,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Anamobaea,Anamobaea orstedii,species
281278093,4/29/2025,2025-04-29T15:01:00-05:00,Stoplight Parrotfish,112867,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Chordata,Teleostei,Eupercaria incertae sedis,Scaridae,Sparisoma,Sparisoma viride,species
281278092,4/29/2025,2025-04-29T15:02:00-05:00,Corkscrew Anemone,131043,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Actiniaria,Aiptasiidae,Bartholomea,Bartholomea annulata,species
281278086,4/29/2025,2025-04-29T15:01:00-05:00,Reef Urchin,128200,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra viridis,species
281278085,4/29/2025,2025-04-29T15:00:00-05:00,Mycetophyllia,47532,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,,,Scleractinia,order
281278083,4/29/2025,2025-04-29T14:58:00-05:00,Toadfishes,51374,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez,Animalia,Chordata,Teleostei,Batrachoidiformes,Batrachoididae,,Batrachoididae,family
281278080,4/29/2025,2025-04-29T14:56:00-05:00,Sea Nettles,48483,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora,genus
281278079,4/29/2025,2025-04-29T14:57:00-05:00,Scoly Corals,57577,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Faviidae,Scolymia,Scolymia,genus
281278078,4/29/2025,2025-04-29T14:55:00-05:00,Mycetophyllia,90073,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Faviidae,Mycetophyllia,Mycetophyllia,genus
281278074,4/29/2025,2025-04-29T14:54:00-05:00,Hydrozoans,48921,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez,Animalia,Cnidaria,Hydrozoa,,,,Hydrozoa,class
281278073,4/29/2025,2025-04-29T14:54:00-05:00,Coryphopterus,62596,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez,Animalia,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus,Coryphopterus,genus
281278072,4/29/2025,2025-04-29T14:53:00-05:00,Mycetophyllia,90073,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Faviidae,Mycetophyllia,Mycetophyllia,genus
281278069,4/29/2025,2025-04-29T14:51:00-05:00,Graysby,96991,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Chordata,Teleostei,Perciformes,Epinephelidae,Cephalopholis,Cephalopholis cruentata,species
281278068,4/29/2025,2025-04-29T14:51:00-05:00,Harlequin Bass,49747,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Chordata,Teleostei,Perciformes,Serranidae,Serranus,Serranus tigrinus,species
281278062,4/29/2025,2025-04-29T14:49:00-05:00,Blushing Star Coral,113176,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Astrocoeniidae,Stephanocoenia,Stephanocoenia intersepta,species
281278060,4/29/2025,2025-04-29T14:50:00-05:00,Serpulid Tubeworms,49518,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,Serpulidae,family
281278059,4/29/2025,2025-04-29T14:50:00-05:00,Lissodendoryx colombiensis,984137,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez,Animalia,Porifera,Demospongiae,Poecilosclerida,Coelosphaeridae,Lissodendoryx,Lissodendoryx colombiensis,species
281278057,4/29/2025,2025-04-29T14:47:00-05:00,Graysby,96991,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Chordata,Teleostei,Perciformes,Epinephelidae,Cephalopholis,Cephalopholis cruentata,species
281278056,4/29/2025,2025-04-29T14:47:00-05:00,Banded Coral Shrimp,121669,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Arthropoda,Malacostraca,Decapoda,Stenopodidae,Stenopus,Stenopus hispidus,species
281278054,4/29/2025,2025-04-29T14:46:00-05:00,Sponge Brittle Star,128860,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Ophiotrichidae,Ophiothrix,Ophiothrix suensonii,species
281278050,4/29/2025,2025-04-29T14:45:00-05:00,Banded Coral Shrimp,121669,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Arthropoda,Malacostraca,Decapoda,Stenopodidae,Stenopus,Stenopus hispidus,species
281278049,4/29/2025,2025-04-29T14:44:00-05:00,Common Lionfish,47280,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Chordata,Teleostei,Perciformes,Scorpaenidae,Pterois,Pterois volitans,species
281278048,4/29/2025,2025-04-29T14:43:00-05:00,Sabellastarte,121447,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Sabellastarte,Sabellastarte,genus
281278042,4/29/2025,2025-04-29T14:41:00-05:00,Donkey Dung Sea Cucumber,82512,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Echinodermata,Holothuroidea,Holothuriida,Holothuriidae,Holothuria,Holothuria mexicana,species
281278040,4/29/2025,2025-04-29T14:40:00-05:00,Lavender Rope Sponge,131754,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Porifera,Demospongiae,Haplosclerida,Niphatidae,Niphates,Niphates erecta,species
281278039,4/29/2025,2025-04-29T14:40:00-05:00,Sponge Brittle Star,128860,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Ophiotrichidae,Ophiothrix,Ophiothrix suensonii,species
281278032,4/29/2025,2025-04-29T14:39:00-05:00,Sponge Brittle Star,128860,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Ophiotrichidae,Ophiothrix,Ophiothrix suensonii,species
281278031,4/29/2025,2025-04-29T14:38:00-05:00,Slippery Dick,49272,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Halichoeres,Halichoeres bivittatus,species
281278029,4/29/2025,2025-04-29T14:38:00-05:00,Giant Barrel Sponge,130046,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Porifera,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia muta,species
281278024,4/29/2025,2025-04-29T14:37:00-05:00,Barred Hamlet,130051,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Chordata,Teleostei,Perciformes,Serranidae,Hypoplectrus,Hypoplectrus puella,species
281278022,4/29/2025,2025-04-29T14:36:00-05:00,Redband Parrotfish,112858,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Chordata,Teleostei,Eupercaria incertae sedis,Scaridae,Sparisoma,Sparisoma aurofrenatum,species
281278020,4/29/2025,2025-04-29T14:35:00-05:00,Greater Star Coral,106051,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Montastraeidae,Montastraea,Montastraea cavernosa,species
269043870,4/5/2025,2025-04-05T11:17:00-06:00,Stinging Bush Hydroid,124345,"[-84.669785659, 9.7037253076]","Provincia de Puntarenas, Garabito, Costa Rica","9.7037253076,-84.669785659",research,d_gonzalez,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,Macrorhynchia,Macrorhynchia philippina,species
269043868,4/5/2025,2025-04-05T10:56:00-06:00,Yellow Snapper,47293,"[-84.669785659, 9.7037253076]","Provincia de Puntarenas, Garabito, Costa Rica","9.7037253076,-84.669785659",research,d_gonzalez,Animalia,Chordata,Teleostei,Eupercaria incertae sedis,Lutjanidae,Lutjanus,Lutjanus argentiventris,species
269043867,4/5/2025,2025-04-05T10:56:00-06:00,Spotted Rose Snapper,104857,"[-84.669785659, 9.7037253076]","Provincia de Puntarenas, Garabito, Costa Rica","9.7037253076,-84.669785659",research,d_gonzalez,Animalia,Chordata,Teleostei,Eupercaria incertae sedis,Lutjanidae,Lutjanus,Lutjanus guttatus,species
269043864,4/5/2025,2025-04-05T10:03:00-06:00,Hancock's Blenny,93032,"[-84.669785659, 9.7037253076]","Provincia de Puntarenas, Garabito, Costa Rica","9.7037253076,-84.669785659",research,d_gonzalez,Animalia,Chordata,Teleostei,Blenniiformes,Chaenopsidae,Acanthemblemaria,Acanthemblemaria hancocki,species
269043863,4/5/2025,2025-04-05T09:52:00-06:00,Filtering sea cucumbers,49482,"[-84.669785659, 9.7037253076]","Provincia de Puntarenas, Garabito, Costa Rica","9.7037253076,-84.669785659",needs_id,d_gonzalez,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,,,Dendrochirotida,order
269043862,4/5/2025,2025-04-05T09:47:00-06:00,Cortez Angelfish,110022,"[-84.669785659, 9.7037253076]","Provincia de Puntarenas, Garabito, Costa Rica","9.7037253076,-84.669785659",research,d_gonzalez,Animalia,Chordata,Teleostei,Acanthuriformes,Pomacanthidae,Pomacanthus,Pomacanthus zonipectus,species
269043860,4/5/2025,2025-04-05T09:47:00-06:00,Starry Grouper,67529,"[-84.669785659, 9.7037253076]","Provincia de Puntarenas, Garabito, Costa Rica","9.7037253076,-84.669785659",research,d_gonzalez,Animalia,Chordata,Teleostei,Perciformes,Epinephelidae,Epinephelus,Epinephelus labriformis,species
269043858,4/5/2025,2025-04-05T09:45:00-06:00,Blue Sea Star,195833,"[-84.669785659, 9.7037253076]","Provincia de Puntarenas, Garabito, Costa Rica","9.7037253076,-84.669785659",needs_id,d_gonzalez,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Phataria,Phataria unifascialis,species
269043857,4/5/2025,2025-04-05T09:02:00-06:00,Christmas Tree Hydroid,195464,"[-84.669785659, 9.7037253076]","Provincia de Puntarenas, Garabito, Costa Rica","9.7037253076,-84.669785659",needs_id,d_gonzalez,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Pennariidae,Pennaria,Pennaria disticha,species
269043856,4/5/2025,2025-04-05T09:30:00-06:00,Axinellidae,131769,"[-84.669785659, 9.7037253076]","Provincia de Puntarenas, Garabito, Costa Rica","9.7037253076,-84.669785659",needs_id,d_gonzalez,Animalia,Porifera,Demospongiae,Axinellida,Axinellidae,,Axinellidae,family
269043854,4/5/2025,2025-04-05T09:02:00-06:00,Pin Cushion Sea Urchin,195788,"[-84.669785659, 9.7037253076]","Provincia de Puntarenas, Garabito, Costa Rica","9.7037253076,-84.669785659",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Astropyga,Astropyga pulvinata,species
269043850,4/5/2025,2025-04-05T09:02:00-06:00,Stone Scorpionfish,112345,"[-84.669785659, 9.7037253076]","Provincia de Puntarenas, Garabito, Costa Rica","9.7037253076,-84.669785659",research,d_gonzalez,Animalia,Chordata,Teleostei,Perciformes,Scorpaenidae,Scorpaena,Scorpaena mystes,species
269043849,4/5/2025,2025-04-05T09:02:00-06:00,Christmas Tree Worms,49519,"[-84.669785659, 9.7037253076]","Provincia de Puntarenas, Garabito, Costa Rica","9.7037253076,-84.669785659",needs_id,d_gonzalez,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Spirobranchus,Spirobranchus,genus
269043848,4/5/2025,2025-04-05T09:02:00-06:00,Christmas Tree Worms,49519,"[-84.669785659, 9.7037253076]","Provincia de Puntarenas, Garabito, Costa Rica","9.7037253076,-84.669785659",needs_id,d_gonzalez,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Spirobranchus,Spirobranchus,genus
269043846,4/5/2025,2025-04-05T09:02:00-06:00,Christmas Tree Worms,49519,"[-84.669785659, 9.7037253076]","Provincia de Puntarenas, Garabito, Costa Rica","9.7037253076,-84.669785659",needs_id,d_gonzalez,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Spirobranchus,Spirobranchus,genus
269043845,4/5/2025,2025-04-05T09:02:00-06:00,Sabellastarte,121447,"[-84.669785659, 9.7037253076]","Provincia de Puntarenas, Garabito, Costa Rica","9.7037253076,-84.669785659",needs_id,d_gonzalez,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Sabellastarte,Sabellastarte,genus
269043844,4/5/2025,2025-04-05T09:02:00-06:00,Jewel Moray,85111,"[-84.669785659, 9.7037253076]","Provincia de Puntarenas, Garabito, Costa Rica","9.7037253076,-84.669785659",research,d_gonzalez,Animalia,Chordata,Teleostei,Anguilliformes,Muraenidae,Muraena,Muraena lentiginosa,species
269043840,4/5/2025,2025-04-05T09:02:00-06:00,Cauliflower Corals,60547,"[-84.669785659, 9.7037253076]","Provincia de Puntarenas, Garabito, Costa Rica","9.7037253076,-84.669785659",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Pocilloporidae,Pocillopora,Pocillopora,genus
